step,rank,full_step_ns,advance_ns,observables_ns,visit_ns,evidence_resources_ns,csv_ns,checkpoint_ns,candidate_ns,state_copy_ns,velocity_halo_ns,thermo_ns,boundary_derived_ns,flux_ns,certificate_ns,residual_ns,equivalence_hash_ns,schur_prepare_ns,krylov_ns,recovery_ns,baseline_evaluations,extrapolation_evaluations,ladder_evaluations,incomplete_evaluations,rejected_extrapolations,reported_collective_subtotal,structured_control,ibm_control,pressure_calls,pressure_prepare_ns,pressure_solve_ns,pressure_close_ns,diagonal_calls,diagonal_prepare_ns,diagonal_solve_ns,diagonal_close_ns,spatial_calls,spatial_prepare_ns,spatial_solve_ns,spatial_close_ns,A_apply_ns,M_apply_ns,arnoldi_dot_ns,arnoldi_reduce_ns,arnoldi_update_ns,final_momentum_ns,terminal_metrics_ns,boundary_ledger_ns,structured_wait_ns,structured_control_ns,dropped_loops,scalar_remap_ns,scalar_coupling_sweeps,scalar_remap_iterations
1001,63,10621514042,10609902112,11125795,50,402782,83273,30,2487030254,785571,116224319,231674635,603884808,507628901,197759936,658663621,170373580,239777294,4704329063,18967876,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92895572,3492638299,16322845,1,146881722,1211690764,2645031,1657730292,2354497639,93815486,189378048,35626281,198572611,5188601,31302849,496578399,448425909,0,0,0,0
1001,64,10621515082,10609890702,11139485,50,401072,83733,40,2493184616,552145,116284710,233115937,602294230,505088453,200486350,658538458,176776478,239879988,4704232791,18931304,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92895162,3492650171,16281232,1,146984826,1211582620,2650072,1671748178,2359133238,98569529,184559015,35007448,198619443,5142379,31305159,387375616,417988265,0,0,0,0
1001,65,10621511972,10609883592,11145315,50,399952,83023,40,2492235699,612482,116298337,232496141,603052362,504875974,200520563,658687402,175651776,239752735,4704420647,18899793,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92861153,3492755714,16245191,1,146891582,1211664933,2654602,1687779491,2343906530,98829972,184572673,34318043,198563981,5195051,31328460,458230839,393974846,0,0,0,0
1001,66,10621515142,10609863411,11162776,60,405272,83593,30,2491712420,625189,116225205,235554845,600917056,503856143,200665138,658541638,175286815,239884237,4704332306,18846940,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92903502,3492725234,16216919,1,146980735,1211607072,2630021,1704938325,2352593125,93270495,159673261,33707967,198626753,5131839,31307859,408982540,375977577,0,0,0,0
1001,67,10621513752,10609889792,11139075,50,401412,83373,50,2494466564,550896,116343708,233270164,602249490,505514896,199848101,658695322,177956145,239775554,4704480238,18818392,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92882842,3492702812,16265343,1,146892712,1211777426,2553049,1427626244,2370194747,83433899,353009052,34724422,198563031,5196521,31315270,436980429,458006904,0,0,0,0
1001,68,10621515432,10610004015,11026852,60,400712,83753,40,2492636989,572527,116258202,233099574,602316361,504828605,200760469,658531128,176210472,239842737,4704355054,18836472,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92862581,3492739243,16214361,1,146980156,1211615811,2622111,1728014028,2346812448,92278007,154257955,34755969,198628913,5130109,31298889,410622967,350083765,0,0,0,0
1001,69,10621506452,10609882482,11136335,50,404292,83263,30,2494511804,627507,116300892,233590391,601940198,504722972,200655706,658705804,177931754,239781825,4704237140,19029498,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92892673,3492608858,16329915,1,146889152,1211628282,2699583,1727715150,2345327093,96995202,149618184,35794427,198561111,5199471,31302499,454254128,380319998,0,0,0,0
1001,70,10621515322,10609887482,11141835,50,402382,83533,40,2491548906,584285,116242618,233496690,601926118,504863413,200698479,658567060,175132127,239857457,4704263142,18926714,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92892462,3492653872,16298712,1,146964995,1211609270,2628002,1675135977,2344694904,98626533,186225812,36023354,198624793,5136199,31303360,426370492,382078548,0,0,0,0
1001,71,10621513922,10609887012,11139035,40,404402,83313,120,2492781582,607488,116312171,232083973,603447667,505001048,200382879,658708193,176218771,239804395,4704309892,18964696,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92910973,3492615688,16324885,1,146893422,1211694204,2639811,1672890592,2345728092,100745943,186211589,35935824,198563181,5197911,31325690,427910612,376828512,0,0,0,0
1001,72,10621514172,10609891862,11137335,50,401192,83703,30,2487763620,600911,116254547,229811378,605584448,507045072,198547252,658549290,171318659,239841639,4704145166,19055010,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92876714,3492470323,16475910,1,146964925,1211674843,2579100,1658406843,2340771591,102702201,193404751,35652255,198619953,5148099,31301120,460662767,410950834,0,0,0,0
1001,73,10621511722,10609890822,11135305,40,402132,83393,30,2487832079,545535,116342791,229923189,605624532,506197946,199169692,658704011,171296119,239794755,4704128358,19170383,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92905163,3492538677,16429539,1,146889592,1211589681,2740844,1669923755,2346992552,102227342,187181556,33058477,198564101,5204821,31317530,464950248,402215973,0,0,0,0
1001,74,10621514272,10609889922,11138315,50,402442,83503,40,2487754507,559157,116252279,228928059,607539750,505770973,198756319,658543746,171362152,239851568,4704240792,18975095,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92883423,3492578969,16387715,1,146968145,1211661823,2587380,1687746442,2355825483,97012652,167165687,34439579,198626053,5137269,31298370,440266847,409582468,0,0,0,0
1001,75,10621512982,10609897432,11129195,70,403002,83243,40,2487995098,577082,116328469,229993134,605553709,506823485,198572702,658701771,171412297,239782046,4704385134,18902975,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92892074,3492641429,16323605,1,146889972,1211743705,2579370,1655663559,2351993134,102613904,191957043,35201714,198565061,5201231,31313580,441125677,415422872,0,0,0,0
1001,76,10621514602,10609892522,11137085,50,401012,83903,30,2488000212,571416,116242850,229924711,605478174,507063475,198523899,658565790,171594790,239890678,4704233031,18949756,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92929903,3492533497,16392767,1,146960775,1211699534,2556989,1648140807,2348792254,99644800,188613446,36372068,198619903,5143939,31298200,433273707,420084696,0,0,0,0
1001,77,10621509022,10609888602,11134695,40,402902,82753,30,2487989774,599736,116307193,230909158,604626023,505892986,199500241,658683983,171436161,239742162,4704105235,19210416,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92850029,3492515575,16472941,1,146892133,1211589660,2737475,1666585978,2355737956,101274786,175967720,35926695,198564971,5199671,31292039,451481443,422839794,0,0,0,0
1001,78,10621514472,10609897202,11132225,50,401462,83493,40,2487718594,529867,116290989,230109395,605291100,506344863,199235761,658557088,171313251,239817625,4704118878,19109091,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92869861,3492562048,16394797,1,146947764,1211556830,2714294,1653132678,2356232172,97360733,188672426,36165512,198630243,5133139,31321780,452569400,418271306,0,0,0,0
1001,79,10621513082,10609892342,11135225,40,402192,83253,30,2488044636,615326,116299059,231327215,604216778,506464393,198925194,658723266,171434234,239732966,4704189508,19140802,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92856334,3492560596,16433679,1,146876632,1211628912,2707123,1644427814,2354541855,99303792,201600613,36830437,198563741,5198311,31304179,442265946,447923525,0,0,0,0
1001,80,10621514662,10609880571,11150086,60,399972,83933,40,2494287901,630621,116268238,233699047,601724471,505068140,200502134,658518507,177843842,239819858,4704250050,19001937,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92913775,3492624769,16334044,1,146906083,1211625281,2667893,1677348062,2357841598,99216835,174577214,34066965,198621353,5143589,31289869,519122107,414727489,0,0,0,0
1001,81,10621512752,10609886542,11140865,50,402402,82863,30,2492208017,633410,116308837,233852436,601711372,505352548,200012208,658680550,175626556,239766005,4704539350,18768139,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92879183,3492777744,16208540,1,146886822,1211761606,2559599,1686281044,2351500167,98628977,175035060,33031430,198569391,5193601,31306040,515464297,379168213,0,0,0,0
1001,82,10621513452,10609882882,11142915,40,404052,83533,30,2493005842,652271,116219327,232547779,603954372,504672200,199835870,658515828,176581292,239834119,4704417805,18844673,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92913515,3492775893,16187761,1,146920604,1211641912,2656912,1668324826,2357865572,100445053,185935744,34871413,198639273,5119559,31304390,509631203,361041129,0,0,0,0
1001,83,10621511272,10609878321,11150836,40,398782,83263,30,2493411554,633962,116308376,233596348,601964587,504550065,200814392,658693304,176827459,239767093,4704261353,19042438,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92870721,3492634521,16354215,1,146896372,1211626832,2688223,1713239536,2352112045,99349940,157854055,35255786,198567831,5193101,31297219,545676058,377864430,0,0,0,0
1001,84,10621515842,10609938723,11089844,50,403022,84173,30,2493371923,669974,116220267,233294743,602127924,505022220,200553134,658524618,176931261,239841228,4704476057,18772231,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92916034,3492723682,16231562,1,146925194,1211752375,2540669,1702697200,2352844990,97757781,160169230,34563483,198639543,5123879,31293319,502512006,371103516,0,0,0,0
1001,85,10621504262,10609874972,11143005,40,403152,83063,30,2492147114,663093,116299056,232861244,602690151,505712409,199654837,658701714,175541299,239747873,4704380936,18932965,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92859401,3492628910,16364006,1,146888472,1211752026,2568959,1697093095,2353290936,95229825,166187231,36069940,198569121,5196891,31300320,527598173,369243443,0,0,0,0
1001,86,10621513382,10609878761,11150196,50,400652,83693,30,2494847760,623747,116263459,234498259,600949840,504362460,201195243,658553659,178366037,239838507,4704285553,18969136,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92917813,3492619421,16335204,1,146920694,1211666132,2633932,1660282618,2348967678,100244014,198251394,36096614,198630813,5134599,31296880,515402339,382110701,0,0,0,0
1001,87,10621512202,10609880112,11146005,50,402802,83193,40,2492597369,730625,116266655,234287927,601272918,504323807,201040110,658694511,175955614,239737641,4704346503,18954137,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92859259,3492704481,16277154,1,146878382,1211642022,2676983,1669406945,2348198021,101642877,194045225,34986942,198566781,5196221,31306220,542994861,372865518,0,0,0,0
1001,88,10621513752,10609879092,11149645,50,401182,83753,30,2486971254,646112,116225398,228194536,607225580,506711272,198848432,658562767,170513896,239841458,4704184538,19075909,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92916774,3492568137,16397196,1,146924684,1211616401,2678713,1638306948,2345434119,101959637,214352910,34995999,198619803,5146659,31300270,537748670,403460424,0,0,0,0
1001,89,10621511482,10609880812,11146235,40,401012,83343,40,2487108098,595781,116335710,229541327,606013445,506453315,198912473,658685621,170528255,239732753,4704221570,19089749,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92837961,3492549267,16446717,1,146894792,1211672303,2643032,1643460103,2351622692,100434983,202380110,35208249,198564601,5203251,31296279,510135250,410015608,0,0,0,0
1001,90,10621513802,10609878931,11148946,100,401982,83803,40,2489025757,638191,116242806,229607212,606873790,504791814,199709475,658538860,172583717,239849518,4704199010,19055198,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92922074,3492483646,16477108,1,146927444,1211715364,2578090,1666112613,2353082190,98136077,182953813,33841660,198625373,5136769,31303770,515792672,416411683,0,0,0,0
1001,91,10621512482,10609879191,11148266,40,401762,83183,40,2488170312,633514,116299625,230643783,604910181,506707050,198656318,658688890,171604478,239748534,4704197988,19103632,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92871112,3492542346,16436599,1,146877422,1211655642,2667033,1651433479,2351837366,100006315,195825360,34726333,198565521,5202411,31294709,520046621,416154439,0,0,0,0
1001,92,10621513612,10609879081,11149936,50,400572,83943,30,2488052508,638543,116228998,230324509,605096217,506045649,199531365,658537319,171624568,239828177,4704270981,18997417,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92902483,3492541627,16429847,1,146925694,1211729354,2567570,1624601952,2351930430,101998272,216877328,37246602,198624753,5137669,31294819,512311934,426043857,0,0,0,0
1001,93,10621509212,10609877982,11147325,40,400992,82833,40,2487876082,635002,116306896,230076146,605475819,505642979,199726149,658672129,171309569,239734381,4704193108,19124223,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92856849,3492550116,16441870,1,146877532,1211642992,2682353,1647393559,2353294875,101466141,189851922,35491998,198564551,5199891,31293979,489179666,418002805,0,0,0,0
1001,94,10621513102,10609881872,11145125,60,402362,83653,30,2487575724,654703,116251129,229708334,605713983,505788564,199777019,658556008,171094045,239769925,4704216412,19054358,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92865802,3492547499,16422167,1,146904123,1211668913,2632191,1612339492,2355628868,107828193,216695254,35744100,198628393,5136359,31299480,496047769,420826733,0,0,0,0
1001,95,10621512412,10609946704,11079463,40,402992,83173,40,2487911821,648844,116274116,230600873,604955900,505900339,199465608,658702704,171331721,239760862,4704151738,19159123,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92878040,3492474895,16499711,1,146882822,1211676843,2659412,1611585598,2356553171,102220944,225171894,36310211,198565421,5195621,31301309,527510551,449706729,0,0,0,0
1001,96,10621515962,10609891222,11136545,40,404512,83613,30,2494194786,664902,116267956,232831342,602567526,504826354,200830683,658422745,177755248,239779395,4704419414,18839724,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92867032,3492739511,16227323,1,146912363,1211679903,2612401,1682479403,2357180597,98664005,172822302,33885477,198617043,5141939,31296869,401475884,419537858,0,0,0,0
1001,97,10621512622,10609889772,11134865,40,404962,82953,30,2493293307,758237,116278827,232958212,602566610,504814402,200643036,658599388,176648518,239710863,4704286792,19023557,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92833051,3492651330,16341714,1,146877812,1211635462,2681843,1679736438,2353486589,99059167,175573225,34322064,198562441,5196711,31304530,295563054,370730599,0,0,0,0
1001,98,10621516442,10609887632,11139315,100,405712,83643,40,2493594248,726992,116225348,233335056,603128724,503417639,201173565,658436254,177127709,239853870,4704231548,18965036,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92869084,3492614827,16347215,1,146984786,1211616721,2617821,1678096384,2351106196,97818989,183552223,35487750,198623883,5130039,31308430,368076834,383479978,0,0,0,0
1001,99,10621514462,10609888972,11140325,40,401862,83223,40,2493080285,701271,116327550,233712859,601818535,504998399,200460580,658602851,176429808,239737912,4704409635,18906015,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92859390,3492730142,16258333,1,146878522,1211679493,2647682,1678712794,2352412155,101153700,183366332,34891615,198564681,5193081,31312580,404845963,375097723,0,0,0,0
1001,100,10621516522,10609890982,11138465,50,402892,84103,30,2491956468,738974,116215557,234000567,601405141,504879904,200784322,658425484,175478097,239769735,4704366725,18888352,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92847251,3492619880,16338863,1,146922484,1211746845,2549489,1712673238,2342063240,98073775,164764137,34280455,198631513,5128809,31300979,377889749,386902747,0,0,0,0
1001,101,10621507382,10609886552,11132725,50,404692,83333,30,2494203812,731104,116305870,233458019,602055072,504526415,200926095,658588918,177594587,239746685,4704325572,18974748,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92837191,3492643769,16350597,1,146909494,1211681803,2624151,1681141049,2352024624,96815133,179410269,37054435,198562401,5197611,31304270,404749692,373847136,0,0,0,0
1001,102,10621516482,10609890272,11141495,40,401052,83593,30,2492914188,748944,116193867,234811250,600616347,505127294,200516371,658455797,176418338,239790847,4704532481,18713226,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92863233,3492770975,16180578,1,146927614,1211761506,2532648,1674328174,2353444914,102472246,179929422,36525358,198624253,5134179,31305730,376144944,371117062,0,0,0,0
1001,103,10621515012,10609888482,11139685,50,403402,83363,30,2491190706,713073,116324531,232971074,602538526,504691661,200753920,658622209,174549051,239714153,4704361073,18958857,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92836811,3492673920,16311475,1,146877342,1211687153,2647382,1702120858,2348143147,96409898,161758512,34958194,198561061,5196921,31300559,426418000,373832005,0,0,0,0
1001,104,10621516122,10609886692,11142375,40,403052,83913,50,2488589304,601040,116307618,229715556,605681371,506478794,199175452,658446955,172147736,239754884,4704114276,19152243,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92844831,3492505815,16465170,1,146910053,1211608461,2687073,1663238292,2347305242,101629863,189393658,34807248,198621183,5145259,31296260,467852641,403005065,0,0,0,0
1001,105,10621512802,10609884352,11140705,40,404522,83143,40,2488112922,702694,116312780,229491986,606027944,505597926,199846765,658612737,171486158,239730813,4704137716,19194813,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92844731,3492504824,16498660,1,146886082,1211632892,2696153,1645313617,2351098629,103116974,200802485,35923552,198571051,5195881,31301039,445114702,415506118,0,0,0,0
1001,106,10621515422,10609884512,11143855,50,403342,83623,40,2487128228,642958,116259516,230055595,606388367,505816445,198780868,658456125,170693761,239803635,4704256600,19007979,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92882001,3492508485,16457410,1,146921634,1211748115,2550569,1651782601,2354942256,100786760,194821352,35810434,198625343,5137089,31306790,440695403,408166285,0,0,0,0
1001,107,10621514752,10609884002,11144095,80,403352,83183,40,2487921350,667753,116318266,230948234,604592469,506553409,198898681,658599708,171308451,239752835,4704112256,19206624,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92858763,3492484804,16512911,1,146894072,1211627452,2693713,1662077883,2357443026,101320384,185028398,35703823,198571361,5193151,31301870,441268068,410750028,0,0,0,0
1001,108,10621517282,10609885072,11144845,50,403222,84063,30,2488453889,711543,116221096,229688245,605702234,507022041,198639594,658466355,171975171,239801595,4704186857,19070641,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92875581,3492537815,16425269,1,146926014,1211649042,2645372,1649131208,2342599525,104379842,204753115,34749662,198620333,5142949,31301230,434362171,414441029,0,0,0,0
1001,109,10621510032,10609880452,11143055,50,403362,83003,110,2487818522,675457,116290992,229513718,605990263,506607167,198865353,658578329,171273189,239733363,4704342035,18991255,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92845181,3492577839,16425526,1,146888182,1211764196,2565729,1631863836,2351073350,100183514,210369642,36944670,198571281,5190941,31300679,422171025,420096535,0,0,0,0
1001,110,10621517052,10609885692,11143455,50,404152,83673,30,2488211383,639590,116272027,231253362,604140586,506722034,198941673,658460725,171742074,239838126,4704156347,19056330,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92879011,3492540486,16428259,1,146959115,1211615861,2628071,1636211676,2357520117,102192172,201928842,35485135,198627743,5133239,31300830,419309607,416938074,0,0,0,0
1001,111,10621514952,10609886332,11141135,40,404062,83353,30,2488352318,821525,116187015,231363804,604187268,506060573,199417759,658599740,171685880,239729823,4704024394,19305516,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92858931,3492421463,16569592,1,146870892,1211602931,2735924,1655330366,2358766559,103691507,182571688,35663773,198568081,5190841,31302869,458970525,450142218,0,0,0,0
1001,112,10621516912,10609935863,11093254,50,403782,83853,110,2492815014,648441,116286489,233156270,602257865,504850158,200716488,658501287,176366376,239883679,4704224641,19010206,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92936404,3492573949,16386275,1,146947275,1211650692,2623931,1677688374,2357120640,96509267,178380984,34649383,198619842,5147850,31296090,286093013,445796049,0,0,0,0
1001,113,10621514202,10609853701,11172166,50,404952,83303,30,2492777594,675643,116322650,231785397,603761164,504787504,200580823,658670301,176168941,239765145,4704419076,18888425,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92875793,3492721362,16266674,1,146889352,1211697714,2621751,1660131765,2358642115,100305281,188160111,33768242,198567611,5192281,31305590,421674446,400822080,0,0,0,0
1001,114,10621517232,10609952834,11078933,40,401282,84023,120,2493400643,642770,116291470,233628192,602857270,503896455,200584842,658533468,176944764,239796555,4704339784,18913384,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92889242,3492654271,16305333,1,146907313,1211685513,2608051,1652790005,2354964728,102746503,192747599,35332697,198643093,5115969,31304460,390497706,398385632,0,0,0,0
1001,115,10621515212,10609884692,11146915,50,400062,83373,120,2493947888,692795,116331730,233246884,602296668,505075280,200281057,658683861,177318315,239777416,4704445568,18851773,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92888793,3492671142,16301974,1,146888623,1211774426,2549799,1678551188,2355583983,97411685,175556453,35149293,198566661,5192251,31302170,417734363,402106970,0,0,0,0
1001,116,10621517312,10609884142,11146565,50,402472,84053,30,2494059271,613221,116250338,233620984,601809533,504880554,200676510,658510596,177673515,239813777,4704307133,18944494,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92897963,3492649300,16310603,1,146915814,1211657833,2633891,1690515332,2350611426,96896106,174031222,35633230,198636643,5129559,31296289,428074320,387130984,0,0,0,0
1001,117,10621513252,10609852391,11175306,70,402152,83303,30,2493109564,708241,116355143,234230611,601294220,504371289,200997996,658675655,176455657,239764725,4704360924,18950446,7,4,5,0,2,5858,1632,72,0,0,0,0,6,92878253,3492655680,16333565,1,146886472,1211705244,2616881,1663457087,2348233635,102742510,194781796,36542570,198566821,5193721,31304529,464560035,415875295,0,0,0,0
